KEY,en,notes,sp,fr,de,it,pt-br,zh,ja
EVENT_SMALLBIRD_REW5_M,,,,,,"{catname} si avvicina a passo lento all'uccellino e gli offre dei semi.

Il volatile gli salta addosso felice, ansioso per lo spuntino. Non sa che sarà LUI lo spuntino quotidiano!",,,
EVENT_SMALLBIRD_REW5_F,,,,,,"{catname} si avvicina a passo lento all'uccellino e gli offre dei semi.

Il volatile le salta addosso felice, ansioso per lo spuntino. Non sa che sarà LUI lo spuntino quotidiano!",,,
EVENT_SMALLBIRD_REW5_N,,,,,,"{catname} si avvicina a passo lento all'uccellino e gli offre dei semi.

Il volatile salta felice su {catname}, ansioso per lo spuntino. Non sa che sarà LUI lo spuntino quotidiano!",,,
EVENT_SMALLBIRD_REW6,"{catname} makes some chirping sounds deep in {his} throat, and the bird flies over and lands on {his} head!

The other cats are very impressed with {catname}'s new skill.",charm good rare,"{catname} imita cantos de ave, y el pájaro se le acerca volando y se le posa en la cabeza.

Los otros gatos quedan muy impresionados con el nuevo talento de {catname}.","{catname} produit quelques piaillements au fond de sa gorge, et le petit oiseau s'approche en volant avant d'atterrir sur sa tête&nbsp;!

Les autres chats s'émerveillent devant la nouvelle compétence de leur acolyte.","{catname} imitiert ein Vogelzwitschern und der Vogel fliegt herüber und landet auf {his}em Kopf!

Die anderen Katzen sind ziemlich beeindruckt von dem Talent von {catname}.",,"{catname} emite alguns sons agudos bem no fundo da garganta, e o pássaro voa e pousa na cabeça dele!

Os outros gatos ficam muito impressionados com a nova habilidade de {catname}.","{catname} 在 {his} 喉咙深处发出一些啾啾声，鸟儿飞过来停在 {his} 头上！

其他猫都对 {catname} 的新技能印象深刻。","{catname}は喉の奥でチュンチュンと鳴き声を立てると、鳥が飛んできて{his}の頭に止まりました！

他の猫たちは、{catname}の新しいスキルにとても感心しています。"
EVENT_SMALLBIRD_REW6_M,,,,,,"{catname} emette dei cinguettii con la gola, e l'uccello gli si posa sulla testa!

Gli altri gatti sono molto colpiti dalla sua nuova abilità.",,,
EVENT_SMALLBIRD_REW6_F,,,,,,"{catname} emette dei cinguettii con la gola, e l'uccello le si posa sulla testa!

Gli altri gatti sono molto colpiti dalla sua nuova abilità.",,,
EVENT_SMALLBIRD_REW6_N,,,,,,"{catname} emette dei cinguettii con la gola, e l'uccello si posa sulla sua testa!

Gli altri gatti sono molto colpiti dalla sua nuova abilità.",,,
EVENT_SMALLBIRD_REW7,"Attempting to charm the little bird, {catname} holds out a few coins in his paw.

The bird snatches them away before {he} can react!",charm bad,"{catname} Se pone unas monedas en la pata en un intento de atraer al pajarito.

¡Este se las arrebata sin darle tiempo a reaccionar!","Tentant de charmer l'oiseau, {catname} lui présente quelques pièces qu'{he} tient dans sa patoune.

L'oiseau les lui dérobe avant qu'{he} ne puisse réagir&nbsp;!","{catname} versucht den kleinen Vogel anzulocken und hält ihm einige Münzen hin.

Der Vogel schnappt sie sich, bevor {he} reagieren kann!","Cercando di attirare l'uccellino, {catname} stringe alcune monete con la zampa.

L'uccello gliele ruba prima che possa reagire!","Tentando encantar o passarinho, {catname} estende algumas moedas em sua pata.

O gato as arrebata antes que seja possível reagir!","试图吸引小鸟，{catname} 用爪子伸出几枚硬币。

小鸟在 {he} 反应过来之前就抢走了硬币！","小鳥を魅了しようと、{catname}は前足に数枚のコインを差し出します。

しかし、{he}が反応する前に鳥がそれを奪い去ります！"
EVENT_SMALLBIRD_REW7_M,,,,,,,,,
EVENT_SMALLBIRD_REW7_F,,,,,,,,,
EVENT_SMALLBIRD_REW7_N,,,,,,,,,
EVENT_SMALLBIRD_REW8,"{catname} places some seeds on {his} head, hoping that the bird will come land on it.

Instead, it swoops down and sprays white excrement in {his} face!",charm bad rare,"{catname} se coloca alpiste en la cabeza con la esperanza de que el pájaro se le pose encima.

En lugar de eso, el ave desciende ¡y le rocía un excremento blanco en la cara!","{catname} place quelques graines sur sa tête, en espérant que l'oiseau vienne se poser dessus.

Mais au lieu de ça, il descend vers lui et répand une fiente blanche sur son visage&nbsp;!","{catname} legt ein paar Samenkörner auf {his}en Kopf und hofft, dass der Vogel sich davon anlocken lässt.

Stattdessen fliegt er in die Luft und kackt {him} an!","{catname} si mette dei semi in testa, sperando che l'uccello vi si posi sopra.

L'uccello invece piomba giù e spruzza degli escrementi bianchi sulla sua faccia!","{catname} coloca algumas sementes na cabeça, na esperança de que o pássaro pouse nelas.

Em vez disso, o pássaro mergulha e espirra excremento branco em seu rosto!","{catname} 把一些种子放在 {his} 头上，希望鸟儿会飞来栖息。

结果它俯冲下来，把白色排泄物喷到了 {his} 脸上！","{catname}は{his}の頭に種を置き、鳥がそこに止まることを期待します。

しかし、代わりに鳥は急降下してきて、{his}の顔に白い糞をまき散らします！"
EVENT_SMALLBIRD_REW8_M,,,,,,,,,
EVENT_SMALLBIRD_REW8_F,,,,,,,,,
EVENT_SMALLBIRD_REW8_N,,,,,,,,,
EVENT_SMALLBIRD_REW9,It may look cute and fluffy but {catname} knows birds can be a pain so {he} leaves it alone.,,"A pesar de su aspecto esponjoso y adorable, {catname} sabe que los pájaros pueden ser un incordio, así que decide no interactuar con él.","Il a peut-être l'air mignon et duveteux, mais {catname} sait que les oiseaux peuvent se révéler désagréables alors il décide de l'ignorer.","Er mag vielleicht süß und fluffig aussehen, doch {catname} weiß, was für einen Ärger Vögel verursachen können, also lässt {he} ihn in Ruhe.","Sarà anche carino e soffice, ma {catname} sa che gli uccelli possono essere davvero fastidiosi, quindi lascia perdere.","Ele pode parecer fofo e macio, mas {catname} sabe que pássaros podem ser um incômodo, então decide deixá-lo em paz.",它看起来可爱又蓬松，但 {catname} 知道鸟儿很麻烦，所以 {he} 就不管它了。,見た目はかわいくてふわふわですが、{catname}は鳥が厄介だと知っているので、{he}はそれを放っておきます。
EVENT_SMALLBIRD_REW9_M,,,,,,,,,
EVENT_SMALLBIRD_REW9_F,,,,,,,,,
EVENT_SMALLBIRD_REW9_N,,,,,,,,,
EVENT_WALLOFCATS_NAME,Wall of cats,,Muro de gatos,Mur de chats,Eine Wand aus Katzen,Parete di Gatti,Parede de Gatos,猫墙,猫の壁
EVENT_WALLOFCATS_QUES,"A large pile of trash blocks {catname}'s way ahead.

The large heap is composed of deceased cats... A truly horrifying sight!",,"{catname} se topa con un gran montón de basura que le bloquea el paso.

La enorme pila está hecha de gatos muertos... ¡Qué espantoso espectáculo!","Un gros tas de détritus bloque la route du groupe.

Au milieu, il y a aussi des cadavres de chats... Mais quelle vision d'horreur&nbsp;!","Ein riesiger Müllhaufen versperrt den Weg von {catname}.

Bei genauerem Hinsehen besteht der Haufen aus toten Katzen&nbsp;… Was für ein schrecklicher Anblick!","Un grosso cumulo di rifiuti sbarra la strada a {catname}.

La grande catasta è composta da gatti morti... una vista davvero terribile!","Uma grande pilha de lixo bloqueia o caminho de {catname}.

A grande pilha é composta de gatos mortos... Uma visão verdadeiramente horrível!","一大堆垃圾挡住了 {catname} 前进的路。

这堆堆积物是由死去的猫组成的……真是令人毛骨悚然的景象！","大量のゴミが{catname}の進路を塞いでいる。

その大きな山は死んだ猫たちで構成されている... 本当に恐ろしい光景だ！"
EVENT_WALLOFCATS_QUES_M,,,,,,,,,
EVENT_WALLOFCATS_QUES_F,,,,,,,,,
EVENT_WALLOFCATS_QUES_N,,,,,,,,,
EVENT_WALLOFCATS_REW1,"{catname} climbs onto the pile and pulls at some of the objects, looking for anything useful.

Most of it looks like junk but {he} manages to salvage some scraps!
",loot good,"{catname} trepa hasta la cima de la pila y saca varios objetos en busca de algo útil.

Casi todo son trastos inútiles, pero ¡logra aprovechar algo de chatarra!
","{catname} grimpe sur le tas et en extirpe quelques objets. {He} est à la recherche de quelque chose d'utile.

La plupart de ses trouvailles ne lui serviront à rien, mais {catname} arrive tout de même à récupérer quelques restes intéressants&nbsp;!","{catname} klettert auf den Haufen und durchsucht ihn nach etwas Nützlichem.

Das meiste sieht wirklich nur nach Müll aus, aber immerhin findet {he} ein paar Dinge!
","{catname} si arrampica sulla pila e tira via alcuni oggetti, cercando qualcosa di utile.

La maggior parte sembra spazzatura, ma riesce a recuperare dei rottami!","{catname} sobe na pilha e puxa alguns objetos, procurando algo útil.

A maioria parece lixo, mas ainda há algumas coisas que podem ser aproveitadas!","{catname} 爬上堆积物，拉扯着一些物品，寻找有用的东西。

大多数看起来像是废品，但 {he} 设法打捞出了一些碎片！","{catname}は山に登り、いくつかの物を引っ張って何か役立つものを探しています。

ほとんどがガラクタに見えますが、{he}はいくつかのスクラップをなんとか回収しました！"
EVENT_WALLOFCATS_REW1_M,,,,,,,,,
EVENT_WALLOFCATS_REW1_F,,,,,,,,,
EVENT_WALLOFCATS_REW1_N,"{catname} climbs onto the pile and pulls at some of the objects, looking for anything useful.

Most of it looks like junk but they manage to salvage some scraps!
",,"{catname} trepa hasta la cima de la pila y saca varios objetos en busca de algo útil.

Casi todo son trastos inútiles, pero ¡logra aprovechar algo de chatarra!
",,"{catname} klettert auf den Haufen und durchsucht ihn nach etwas Nützlichem.

Das meiste sieht wirklich nur nach Müll aus, aber immerhin findet {catname} ein paar Dinge!
",,,"{catname} 爬上堆积物，拉扯着一些物品，寻找有用的东西。

大多数看起来像是废品，但他们设法打捞出了一些碎片！","{catname}は山に登り、いくつかの物を引っ張って何か役立つものを探します。

ほとんどはガラクタのように見えますが、なんとかいくつかのスクラップを回収します！"
EVENT_WALLOFCATS_REW2,"Wrinkling {his} nose at the stench of the pile, {catname} digs around until {he} feels an object against {his} paw, deep within the pile. {He} pulls it out!
",loot good rare,"El hedor de la pila hace que {catname} arrugue la nariz. Mete la pata en el fondo de la pila hasta notar un objeto y lo saca.
","Plissant le nez en captant l'odeur nauséabonde du tas, {catname} le fouille jusqu'à sentir un objet contre sa patte au plus profond de la masse. {He} tire dessus pour le faire sortir&nbsp;!","{catname} rümpft die Nase von dem Gestank, gräbt aber in dem Haufen herum, bis {he} etwas Hartes ertastet. {He} zieht den Gegenstand hervor!
","Stropicciandosi il naso per via del fetore della pila, {catname} scava in giro finché sente un oggetto contro la zampa, sepolto in profondità. Lo estrae!","Franzindo o nariz com o fedor da pilha, {catname} cava até sentir um objeto contra a pata, bem no fundo, e o puxa para fora!",{catname} 因为堆积物的恶臭而皱起鼻子，挖掘直到在堆里深处感觉到一个物体碰到 {his} 爪子。{He} 把它拉了出来！,山の悪臭に鼻をしかめながら、{catname}は山の奥深くまで掘り進め、{his}の足に何かが触れるのを感じます。{He}はそれを引き出しました！
EVENT_WALLOFCATS_REW2_M,,,,,,,,,
EVENT_WALLOFCATS_REW2_F,,,,,,,,,
EVENT_WALLOFCATS_REW2_N,"Wrinkling their nose at the stench of the pile, {catname} digs around until they feel an object against their paw, deep within the pile. They pull it out!
",,"El hedor de la pila hace que {catname} arrugue la nariz. Mete la pata en el fondo de la pila hasta notar un objeto y lo saca.
",,"{catname} rümpft die Nase von dem Gestank, gräbt aber in dem Haufen herum, bis etwas Hartes zum Vorschein kommt!
",,,{catname} 因为堆积物的恶臭而皱起鼻子，挖掘直到在堆里深处感觉到一个物体碰到他们的爪子。他们把它拉了出来！,山の悪臭に鼻をしかめながら、{catname}はその中を掘り進め、足に何かが当たるのを感じます。それを引っ張り出しました！
EVENT_WALLOFCATS_REW3,"{catname} pulls at the pile, digging for scraps.

Tossing aside bodies and bags of trash, something cuts {his} arm, causing it to bleed!",loot bad,"{catname} escarba en la chatarra de la pila en busca de algo útil.

Mientras aparta cadáveres y bolsas de basura, algo le corta la pata ¡y empieza a sangrar!","{catname} farfouille dans la pile à la recherche de quelques trucs utiles.

En jetant sur le côté les corps et les sacs poubelle, quelque chose lui entaille la patte et le fait saigner&nbsp;!","{catname} zerrt an dem Haufen herum und sucht nach Überresten.

{He} schiebt etliche Leichen und Müllsäcke beiseite. Plötzlich schneidet {he} sich am Arm und fängt an zu bluten!","{catname} rovista nel mucchio alla ricerca di avanzi.

Mentre scosta corpi e sacchi di immondizia, subisce un taglio alla zampa che inizia a sanguinare!","{catname} puxa a pilha, procurando restos.

Jogando para o lado corpos e sacos de lixo, algo corta seu braço e causa um sangramento!","{catname} 拉扯堆积物，挖掘碎片。

将尸体和垃圾袋扔到一边时，某物划破了 {his} 的手臂，导致流血！","{catname}は山を引っ張り、くずを探しています。

死体やゴミ袋を投げ捨てると、何かが{his}の腕を切り、出血させます！"
EVENT_WALLOFCATS_REW3_M,,,,,,,,,
EVENT_WALLOFCATS_REW3_F,,,,,,,,,
EVENT_WALLOFCATS_REW3_N,,,,,,,,,
EVENT_WALLOFCATS_REW4,"{catname} dives into the pile of bodies, searching for loot...

A metal rod hidden in the heap impales {catname} in the head!
",loot rare bad,"{catname} se tira a la pila de cadáveres en busca de botines...

¡Termina con la cabeza empalada en una vara de metal escondida!
","{catname} plonge dans la pile de cadavres à la recherche de butin...

{catname} s'empale la tête sur une barre en métal qui était dissimulée dans le tas&nbsp;!","{catname} taucht tief in den Leichenhaufen ein und sucht nach Beute&nbsp;…

Eine Metallstange durchbohrt den Kopf von {catname}!
","{catname} si tuffa nella pila di corpi in cerca di bottino...

Un'asta di ferro nascosta nel mucchio impala la testa di {catname}!","{catname} mergulha na pilha de corpos em busca de tesouros...

Uma barra de metal escondida na pilha atravessa a cabeça de {catname}!","{catname} 潜入尸体堆中，寻找战利品……

一根藏在堆里的金属杆刺中了 {catname} 的头！","{catname}は体の山に飛び込み、戦利品を探します...

山に隠れていた金属の棒が{catname}の頭を貫通します！"
EVENT_WALLOFCATS_REW4_M,,,,,,,,,
EVENT_WALLOFCATS_REW4_F,,,,,,,,,
EVENT_WALLOFCATS_REW4_N,,,,,,,,,
EVENT_WALLOFCATS_REW5,"{catname} tears through the pile, collecting useful scraps.
",bash good,"{catname} va recogiendo chatarra útil mientras destroza la pila.
","{catname} retourne la pile, à la recherche de rebuts utiles.","{catname} wühlt sich durch den Haufen und sammelt nützliche Gegenstände ein.
","{catname} si fa strada nella pila, raccogliendo utili rottami.","{catname} vasculha a pilha, recolhendo alguns restos úteis.",{catname} 撕裂堆积物，收集有用的碎片。,{catname}が山をかき分け、有用なスクラップを集めます。
EVENT_WALLOFCATS_REW5_M,,,,,,,,,
EVENT_WALLOFCATS_REW5_F,,,,,,,,,
EVENT_WALLOFCATS_REW5_N,,,,,,,,,
EVENT_WALLOFCATS_REW6,"{catname} smashes through the bodies, tearing them apart!

Deep in the pile {he} finds something...
",bash good rare,"{catname} golpea los cadáveres hasta hacerlos trizas.

En el fondo de la pila encuentra algo...
","{catname} détruit les cadavres en mille morceaux&nbsp;!

Au fond du tas, {he} trouve quelque chose...","{catname} schlägt sich gewaltsam durch die Leichen und zerfetzt eine nach der anderen!

Tief in dem Haufen findet {he} etwas&nbsp;…","{catname} si fa largo attraverso i corpi, facendoli a pezzi!

In fondo alla pila trova qualcosa...","{catname} ataca os corpos, despedaçando-os!

No fundo da pilha, algo surge...","{catname} 穿梭于尸体堆，撕碎它们！

在堆里深处 {he} 发现了某样东西……","{catname}が体を突き破り、引き裂いていく！

山の奥深くで{he}は何かを見つける..."
EVENT_WALLOFCATS_REW6_M,,,,,,,,,
EVENT_WALLOFCATS_REW6_F,,,,,,,,,
EVENT_WALLOFCATS_REW6_N,"{catname} smashes through the bodies, tearing them apart!

Deep in the pile they find something...
",,"{catname} golpea los cadáveres hasta hacerlos trizas.

En el fondo de la pila encuentra algo...
",,"{catname} schlägt sich gewaltsam durch die Leichen und zerfetzt eine nach der anderen!

Tief in dem Haufen kommt etwas zum Vorschein&nbsp;…",,,"{catname} 穿梭于尸体堆，撕碎它们！

在堆里深处他们发现了某样东西……","{catname}は体を突き破り、引き裂いていく！

山の奥深くで何かを見つける..."
EVENT_WALLOFCATS_REW7,{catname} tries to force {his} way into the pile of cat bodies but is scratched by some of their claws and starts to bleed!,bash bad,"{catname} intenta atravesar la pila de cadáveres felinos, pero se araña con las garras de los difuntos y empieza a sangrar.","{catname} essaie de forcer le passage dans le tas de cadavres, mais {he} se griffe sur certaines de leurs griffes et se met à saigner&nbsp;!","{catname} versucht sich durch die etlichen Leichen zu wühlen, doch ihre Klauen kratzen {him} und {he} fängt an zu bluten!",,"{catname} tenta forçar sua entrada na pilha de corpos de gatos, mas algumas de suas garras lhe arranham e causam um sangramento!",{catname} 试图强行挤进猫尸堆，但被它们的爪子抓伤并开始流血！,{catname}は猫の体の山に無理やり入り込もうとしますが、いくつかの爪で引っかかれて出血し始めます！
EVENT_WALLOFCATS_REW7_M,,,,,,"{catname} cerca di aprirsi una strada attraverso i corpi dei gatti, ma viene graffiato da alcuni dei loro artigli e inizia a sanguinare!",,,
EVENT_WALLOFCATS_REW7_F,,,,,,"{catname} cerca di aprirsi una strada attraverso i corpi dei gatti, ma viene graffiata da alcuni dei loro artigli e inizia a sanguinare!",,,
EVENT_WALLOFCATS_REW7_N,,,,,,"{catname} cerca di aprirsi una strada attraverso i corpi dei gatti, ma subisce i graffi di alcuni dei loro artigli e inizia a sanguinare!",,,
EVENT_WALLOFCATS_REW8,"{catname} attacks the pile of bodies, trying to push it over...

Instead the pile collapses on {catname}, and something sharp buried in the pile stabs {him}!
",bash bad rare,"{catname} ataca el montón de cadáveres con la intención de apartarlo.

En lugar de eso, solo consigue que la pila se le derrumbe encima ¡y se clava algo afilado que había enterrado en ella!
","{catname} attaque la pile de corps et essaie de la pousser de l'autre côté...

Mais au lieu de ça, elle s'effondre sur {catname}. {He} se fait perforer par un objet saillant qui était dedans&nbsp;!","{catname} greift den Leichenhaufen an und versucht ihn umzuwerfen&nbsp;…

Stattdessen bricht der Haufen über {catname} zusammen und irgendetwas Spitzes, das im Haufen verborgen war, sticht {him}!
",,"{catname} ataca a pilha de corpos, tentando derrubá-la...

Ao invés disso, a pilha desaba sobre {catname}, e algo afiado enterrado na pilha lhe fere!","{catname} 攻击尸体堆，试图将其推倒……

结果堆垮塌下来压在 {catname} 身上，堆中隐藏的锐利物刺伤了 {him}！","{catname}は死体の山に攻撃を仕掛け、倒そうとしますが...

逆に山が{catname}の上に崩れ落ち、山に埋もれていた鋭いものが{him}を刺してしまいます！"
EVENT_WALLOFCATS_REW8_M,,,,,,"{catname} attacca la pila di corpi, cercando di rovesciarla...

L'ammasso invece crolla su {catname}, e qualcosa di affilato sepolto nel mucchio lo trafigge!",,,
EVENT_WALLOFCATS_REW8_F,,,,,,"{catname} attacca la pila di corpi, cercando di rovesciarla...

L'ammasso invece crolla su {catname}, e qualcosa di affilato sepolto nel mucchio la trafigge!",,,
EVENT_WALLOFCATS_REW8_N,,,,,,"{catname} attacca la pila di corpi, cercando di rovesciarla...

L'ammasso invece crolla su {catname}, e qualcosa di affilato sepolto nel mucchio trafigge il suo corpo!",,,
EVENT_WALLOFCATS_REW9,"{catname} carefully searches through some of the nearby cats and finds some useful items in their pockets.
",examine good,"{catname} registra minuciosamente algunos de los gatos cercanos y encuentra objetos útiles en sus bolsillos.
",{catname} fouille quelques-uns des chats morts avec précaution et trouve des objets utiles dans leurs poches.,"{catname} durchsucht ein paar der Katzenleichen und findet nützliche Gegenstände in ihren Taschen.
",{catname} ispeziona con cautela alcuni dei gatti più vicini e trova alcuni oggetti utili nelle loro tasche.,{catname} examina cuidadosamente alguns dos gatos próximos e encontra itens úteis em seus bolsos.,{catname} 小心地搜索附近一些猫，发现了它们口袋里的有用物品。,{catname}は近くの猫たちを注意深く調べ、ポケットから役立つアイテムを見つけました。
EVENT_WALLOFCATS_REW9_M,,,,,,,,,
EVENT_WALLOFCATS_REW9_F,,,,,,,,,
EVENT_WALLOFCATS_REW9_N,,,,,,,,,
EVENT_WALLOFCATS_REW10,"{catname} sees something poking out from the pile and pulls it out!
",examine good rare,"{catname} ve algo que sobresale de la pila ¡y lo saca!
",{catname} remarque quelque chose qui dépasse de la pile et tire sur l'objet pour le récupérer&nbsp;!,"{catname} entdeckt einen Gegenstand, der aus dem Haufen herausragt und zieht ihn heraus!
",{catname} vede qualcosa che sbuca dalla pila e lo tira fuori!,{catname} vê algo saindo da pilha e puxa para fora!,{catname} 看到堆里露出某物，便把它拉了出来！,{catname}は山から何かが飛び出しているのを見つけ、それを引っ張り出しました！
EVENT_WALLOFCATS_REW10_M,,,,,,,,,
EVENT_WALLOFCATS_REW10_F,,,,,,,,,
EVENT_WALLOFCATS_REW10_N,,,,,,,,,
EVENT_WALLOFCATS_REW11,"Trying to get a better look, {catname} climbs onto the pile...

Something sharp on one of the bodies cuts {him}, causing {catname} to bleed!",examine bad,"{catname} trepa la pila para intentar echar un buen vistazo.

Se corta con algo afilado de alguno de los cadáveres ¡y empieza a sangrar!","Afin de mieux voir de quoi il s'agit, {catname} grimpe sur le tas...

Mais quelque chose de coupant sur l'un des cadavres blesse {catname}, qui se met à saigner&nbsp;!","Um einen besseren Überblick zu erlangen, klettert {catname} auf den Haufen&nbsp;…

{He} schneidet sich an etwas Spitzem und fängt an zu bluten!","Cercando di ottenere una visuale migliore, {catname} si arrampica sulla pila.

Qualcosa di affilato in uno dei corpi lo taglia e {catname} inizia a sanguinare!","Tentando ver melhor, {catname} sobe na pilha...

Algo pontiagudo em um dos corpos corta sua pele e causa um sangramento!","为了看得更清楚，{catname} 爬上了堆积物……

尸体上的锐利物划伤了 {him}，导致 {catname} 流血！","もっとよく見ようとして、{catname}は山の上に登ります...

体の一つに鋭いものがあり、{him}を傷つけ、{catname}が出血してしまいます！"
EVENT_WALLOFCATS_REW11_M,,,,,,,,,
EVENT_WALLOFCATS_REW11_F,,,,,,,,,
EVENT_WALLOFCATS_REW11_N,,,,,,,,,
EVENT_WALLOFCATS_REW12,"{catname} thinks {he} sees something in the pile and tries to pull it out...

A heap collapses on {him} and {catname} is struck in the head by falling debris!
",examine bad rare,"{catname} cree ver algo en la pila y trata de sacarlo...

Un montón de chatarra se le derrumba encima ¡y se le atasca la cabeza entre los escombros!
","{catname} pense voir quelque chose dans la pile et essaie de tirer dessus...

La pile lui tombe dessus. {He} se prend un débris sur la tête&nbsp;!","{catname} glaubt, etwas in dem Haufen zu sehen, und zieht es heraus&nbsp;…

Der Haufen bricht zusammen und {catname} wird von herabfallendem Geröll getroffen!
","{catname} crede di vedere qualcosa nella pila e cerca di estrarlo...

Una parte collassa e la testa di {catname} viene colpita dai detriti!","{catname} acha que consegue ver algo na pilha e tenta puxar...

Um monte desaba sobre {catname}, que sofre um golpe na cabeça com os destroços que caem!","{catname} 以为 {he} 看到堆里有什么东西，试着把它拉出来...

一堆东西倒塌下来砸到了 {him}，{catname} 的头被落下的碎片击中！","{catname}は山の中に何かを見つけたと思い、それを引っ張り出そうとします...

すると、山が崩れ落ち、{catname}は落ちてきた瓦礫に頭を打たれてしまいます！"
EVENT_WALLOFCATS_REW12_M,,,,,,,,,
EVENT_WALLOFCATS_REW12_F,,,,,,,,,
EVENT_WALLOFCATS_REW12_N,"{catname} thinks they see something in the pile and tries to pull it out...

A heap collapses on them and {catname} is struck in the head by falling debris!
",,"{catname} cree ver algo en la pila y trata de sacarlo...

Un montón de chatarra se le derrumba encima ¡y se le atasca la cabeza entre los escombros!
",,"{catname} glaubt, etwas in dem Haufen zu sehen, und zieht es heraus&nbsp;…

Der Haufen bricht zusammen und {catname} wird von herabfallendem Geröll getroffen!
",,,"{catname} 以为他们看到堆里有什么东西，试着把它拉出来...

一堆东西倒塌下来砸到了他们，{catname} 的头被落下的碎片击中！","{catname}は山の中に何かを見つけたと思い、それを引っ張り出そうとします...

すると山が崩れ、{catname}は落ちてきた瓦礫に頭を打たれてしまいます！"
EVENT_KNIFEINTHEWALL_NAME,Knife in the wall,,Cuchillo en la pared,Couteau dans le mur,Messer in der Wand,Coltello nel Muro,Faca na Parede,墙上的刀,壁のナイフ
EVENT_KNIFEINTHEWALL_QUES,{catname} finds a knife stuck in a wall.,,{catname} se encuentra un cuchillo clavado en una pared.,{catname} trouve un couteau coincé dans un mur.,"{catname} findet ein Messer, das in der Wand feststeckt.",{catname} trova un coltello conficcato in un muro.,{catname} encontra uma faca presa na parede.,{catname} 发现一把刀插在墙上。,{catname}は壁に刺さったナイフを見つける。
EVENT_KNIFEINTHEWALL_QUES_M,,,,,,,,,
EVENT_KNIFEINTHEWALL_QUES_F,,,,,,,,,
EVENT_KNIFEINTHEWALL_QUES_N,,,,,,,,,
EVENT_KNIFEINTHEWALL_REW1,"Whoever put the knife here must have been very strong, because try as {he} might, {catname} can barely make it budge.",good common,"Quien haya dejado el cuchillo aquí debía de ser muy fuerte; por mucho que {catname} intente sacarlo, no cede lo más mínimo.","La personne qui l'a mis ici devait être très forte, car, {he} a beau essayer, {catname} arrive à peine à le faire bouger.","Wer auch immer das Messer hereingerammt hat, muss ziemlich stark gewesen sein. So sehr {he} sich auch anstrengt, kann {catname} es kaum bewegen.","Chiunque abbia conficcato il coltello lì dentro doveva essere molto forte, perché per quanto si sforzi {catname} riesce a smuoverlo a malapena.","Quem colocou a faca aqui devia ser muito forte, porque por mais que tentasse, {catname} mal conseguia movê-la.",把刀放在这里的人一定很强壮，因为尽管 {he} 使劲，{catname} 几乎弄不动它。,ここにナイフを刺した者は相当な力持ちに違いありません。どんなに頑張っても、{catname}はほとんど動かすことができません。
EVENT_KNIFEINTHEWALL_REW1_M,,,,,,,,,
EVENT_KNIFEINTHEWALL_REW1_F,,,,,,,,,
EVENT_KNIFEINTHEWALL_REW1_N,,,,,,,,,
EVENT_KNIFEINTHEWALL_REW2,{catname} pulls at the knife with all {his} strength but nothing happens.,good common v2,"{catname} tira del cuchillo con todas sus fuerzas, pero no pasa nada.","{catname} tire sur le couteau de toutes ses forces, mais rien ne se passe.","{catname} zieht mit aller Kraft an dem Messer, doch nichts passiert.","{catname} tira il coltello con tutte le sue forze, ma non succede niente.","{catname} puxa a faca com toda a sua força, mas nada acontece.",{catname} 用尽全力拉刀，但什么都没发生。,{catname}は全力でナイフを引っ張りますが、何も起こりません。
EVENT_KNIFEINTHEWALL_REW2_M,,,,,,,,,
EVENT_KNIFEINTHEWALL_REW2_F,,,,,,,,,
EVENT_KNIFEINTHEWALL_REW2_N,,,,,,,,,
EVENT_KNIFEINTHEWALL_REW3,{catname} tries to pry the knife lose but fails. It is stuck fast.,good common v3,"{catname} intenta liberar el cuchillo, pero no lo consigue; está bien clavado.","{catname} essaie de faire levier pour déloger le couteau, mais en vain. Il ne bouge pas d'un pouce.","{catname} versucht, das Messer herauszuziehen, schafft es jedoch nicht. Es bleibt stecken.","{catname} cerca di liberare il coltello, ma fallisce. È incastrato per bene.","{catname} tenta soltar a faca, mas não consegue. Ela está presa firmemente.",{catname} 试图撬开刀，但失败了。它卡得很紧。,{catname}はナイフを外そうと試みますが、失敗します。それはしっかりと固定されています。
EVENT_KNIFEINTHEWALL_REW3_M,,,,,,,,,
EVENT_KNIFEINTHEWALL_REW3_F,,,,,,,,,
EVENT_KNIFEINTHEWALL_REW3_N,,,,,,,,,
